title,tag,link,description,date
Study: Americans spend most on gas in unlikely places,credit-cards,https://www.bankrate.com//credit-cards/news/american-gas-spending-study/,"Drivers in Indiana, Wyoming and Missouri spend the most on gas per year.","Aug 20, 2024"
How to find fixed-rate credit cards,credit-cards,https://www.bankrate.com//credit-cards/cash-back/fixed-rate-cards-going-away/,"Fixed-rate credit cards aren’t as common as they once were, but a variable-rate card or fixed-rate loan may be better long-term.","Aug 16, 2024"
How to get a credit card with no credit history,credit-cards,https://www.bankrate.com//credit-cards/building-credit/apply-for-credit-card-with-no-credit/,Getting your first credit card is important for building strong credit.,"Aug 16, 2024"
APR vs. APY: Understanding interest rates,credit-cards,https://www.bankrate.com//credit-cards/zero-interest/differences-apr-apy/,Understanding the difference between APR and APY can help you make smart money decisions.,"Aug 16, 2024"
Best gas credit cards for bad credit,credit-cards,https://www.bankrate.com//credit-cards/bad-credit/best-gas-credit-cards-for-bad-credit/,"You may find most rewards cards for bad credit are ones geared to specific purchases, such as gas.","Aug 08, 2024"
How to cancel credit cards for someone who is deceased,credit-cards,https://www.bankrate.com//credit-cards/advice/how-to-cancel-a-credit-card-after-death/,"Canceling a card for someone who is deceased isn’t difficult, but it’s an important task to complete.","Aug 08, 2024"
I’m a payments analyst. Here’s how my family is paying for things at the Paris Olympics,credit-cards,https://www.bankrate.com//credit-cards/news/how-to-pay-for-things-at-paris-olympics/,"During their trip to Paris, my wife and daughter haven’t found a need for cash.","Aug 08, 2024"
What to do when you’re not immediately approved for a credit card,credit-cards,https://www.bankrate.com//credit-cards/advice/what-to-do-when-not-immediately-approved-for-credit-card/,Everything you need to know about the credit card approval process.,"Aug 08, 2024"
How your grace period lets you avoid paying interest on a credit card,credit-cards,https://www.bankrate.com//credit-cards/zero-interest/how-to-use-grace-period-to-avoid-paying-interest/,A grace period is an interest-free period on your card balance.,"Aug 08, 2024"
How to do a balance transfer with American Express,credit-cards,https://www.bankrate.com//credit-cards/balance-transfer/american-express-balance-transfer/,Learn about balance transfers with Amex and which cards include intro APR offers.,"Aug 08, 2024"
Capital One Venture X vs. Capital One Venture,credit-cards,https://www.bankrate.com//credit-cards/reviews/capital-one-venture-x-vs-venture-rewards/,Either card can be an excellent choice for the right cardholder.,"Aug 19, 2024"
What counts as “entertainment” on the Capital One Savor cards?,credit-cards,https://www.bankrate.com//credit-cards/reviews/capital-one-savor-cards-entertainment-category/,Learn more about the Capital One Savor cards’ entertainment category.,"Aug 08, 2024"
How to get preapproved for a Citi credit card,credit-cards,https://www.bankrate.com//credit-cards/issuers/how-to-get-pre-approved-for-citi-cards/,Get to know the preapproval process for Citi credit cards.,"Aug 08, 2024"
How to save on back-to-school shopping with tax-free weekends,credit-cards,https://www.bankrate.com//credit-cards/building-credit/tax-free-weekends-for-back-to-school-shopping/,Use tax-free weekends and rewards cards to save on back-to-school shopping.,"Aug 16, 2024"
Guide to using Venmo,credit-cards,https://www.bankrate.com//credit-cards/advice/how-to-use-venmo/,Venmo is one of the most popular money transfer apps on the market.,"Aug 21, 2024"
Am I personally responsible for my business credit card?,credit-cards,https://www.bankrate.com//credit-cards/business/personal-guarantee-required-for-business-cards/,Learn whether you’re personally responsible for your business credit card debt.,"Aug 21, 2024"
Can you get a business credit card without a business?,credit-cards,https://www.bankrate.com//credit-cards/business/business-credit-card-without-business/,"A business credit card can help manage the cost of your business, whatever the gig.","Aug 21, 2024"
What is PayPal? A complete guide,credit-cards,https://www.bankrate.com//credit-cards/advice/guide-to-using-paypal/,Here’s what you need to know to get started with PayPal.,"Aug 22, 2024"
Ink Business Unlimited benefits guide,credit-cards,https://www.bankrate.com//credit-cards/reviews/ink-business-unlimited-benefits-guide/,The Ink Business Unlimited card is packed full of benefits for business owners.,"Aug 21, 2024"
How to dispute a credit card charge,credit-cards,https://www.bankrate.com//credit-cards/advice/disputing-a-credit-card-purchase/,"Unauthorized use, billing errors and complaints are covered by two laws. Here’s what you need to know.","Aug 25, 2024"
IHG One Rewards guide,credit-cards,https://www.bankrate.com//credit-cards/travel/ihg-rewards-club-guide/,"Learn how to earn, redeem and maximize points with the IHG rewards program.","Aug 21, 2024"
What does 0% APR mean?,credit-cards,https://www.bankrate.com//credit-cards/zero-interest/zero-percent-intro-apr-guide/,Here’s how to maximize the benefits of a 0% intro APR credit card.,"Aug 21, 2024"
Best debt relief options for credit card debt,credit-cards,https://www.bankrate.com//credit-cards/building-credit/credit-card-debt-relief/,"Need credit card debt relief? Consider debt consolidation, debt management, debt settlement, or bankruptcy.","Aug 21, 2024"
7 credit card tips for college students,credit-cards,https://www.bankrate.com//credit-cards/building-credit/credit-card-tips-for-college-students/,Learn how to use a student credit card responsibly as a college student.,"Aug 22, 2024"
5 questions a newbie cardholder asked me — and what I told her,credit-cards,https://www.bankrate.com//credit-cards/advice/newbie-credit-card-questions/,New to credit cards? You might have questions — here are the answers.,"Aug 16, 2024"
Chase bans certain BNPL transactions,credit-cards,https://www.bankrate.com//credit-cards/news/chase-bans-certain-bnpl-transactions/,Chase is changing its policy related to BNPL payments with its cards,"Aug 15, 2024"
Should you get a credit card?,credit-cards,https://www.bankrate.com//credit-cards/advice/should-i-get-a-credit-card/,A credit card can be a good financial tool. When should you get one?,"Aug 16, 2024"
Best Delta Air Lines credit cards,credit-cards,https://www.bankrate.com//credit-cards/travel/best-delta-skymiles-credit-cards/,Check out Bankrate’s top Delta credit card picks.,"Aug 16, 2024"
41% of back-to-school shoppers will change how they shop due to inflation,credit-cards,https://www.bankrate.com//credit-cards/news/back-to-school-survey-2022/,Middle-income households are most likely to say inflation will change how they shop.,"Aug 16, 2024"
How to close a Capital One account,credit-cards,https://www.bankrate.com//credit-cards/issuers/close-capital-one-card/,"Closing the account may affect your credit score, but it will depend on your current credit factors.","Aug 15, 2024"
Chase Slate Edge vs. Chase Freedom Unlimited,credit-cards,https://www.bankrate.com//credit-cards/reviews/chase-slate-edge-vs-chase-freedom-unlimited/,"Between the Chase Slate Edge and the Chase Freedom Unlimited, which card is best?","Aug 15, 2024"
Guide to Visa Signature credit cards,credit-cards,https://www.bankrate.com//credit-cards/reviews/guide-to-visa-signature-credit-card/,This type of Visa card packs a punch with its many travel and lifestyle benefits.,"Aug 16, 2024"
Student cards vs. secured cards,credit-cards,https://www.bankrate.com//credit-cards/building-credit/student-vs-secured-credit-cards/,Both types of cards are meant to help you improve your credit score and learn positive habits.,"Aug 16, 2024"
Best credit cards with cellphone insurance,credit-cards,https://www.bankrate.com//credit-cards/rewards/best-credit-cards-financing-cell-phones/,Protect your phone with the best credit cards for cellphone insurance.,"Aug 15, 2024"
How to recover from credit card delinquency,credit-cards,https://www.bankrate.com//credit-cards/advice/how-to-recover-from-credit-card-delinquency/,"Delinquency can have a rough impact on your credit, but it’s possible to recover.","Aug 15, 2024"
Capital One QuicksilverOne vs. Quicksilver,credit-cards,https://www.bankrate.com//credit-cards/reviews/capital-one-quicksilverone-vs-quicksilver/,Get the simplicity and true convenience of an unlimited 1.5 percent cash back on every purchase.,"Aug 14, 2024"
"Do credit card rewards, points and miles expire?",credit-cards,https://www.bankrate.com//credit-cards/travel/keep-miles-from-expiring/,Follow these tips for easy ways to keep your credit card rewards from expiring.,"Aug 14, 2024"
Is no credit better than bad credit?,credit-cards,https://www.bankrate.com//credit-cards/bad-credit/no-credit-better-bad-credit/,"No credit and bad credit can both disrupt your goals, but which one is better?","Aug 15, 2024"
How to do a balance transfer with Citi,credit-cards,https://www.bankrate.com//credit-cards/balance-transfer/how-to-do-a-balance-transfer-with-citi/,Find out everything you need to know about transferring a balance with Citi.,"Aug 15, 2024"
Credit card referral bonuses: Earn rewards through friends,credit-cards,https://www.bankrate.com//credit-cards/rewards/referral-bonus-guide/,How to use credit card referrals to earn extra rewards.,"Aug 13, 2024"
Guide to Citi ThankYou Rewards transfer partners,credit-cards,https://www.bankrate.com//credit-cards/rewards/citi-transfer-partners/,Citi ThankYou Rewards members can transfer points to one of Citi’s many partners.,"Aug 15, 2024"
8 of the best ways to use points and miles for travel,credit-cards,https://www.bankrate.com//credit-cards/travel/best-way-to-use-points-for-travel/,Your rewards points and miles will go further if used strategically.,"Aug 15, 2024"
When should you buy airline points or miles? 4 times it might make sense,credit-cards,https://www.bankrate.com//credit-cards/travel/when-to-buy-airline-points-or-miles/,"Most of the time, you’ll be better off earning points/miles than buying them.","Aug 15, 2024"
Why I love the Ink Business Unlimited,credit-cards,https://www.bankrate.com//credit-cards/reviews/why-i-love-ink-business-unlimited/,The Ink Business Unlimited offers a generous flat rate of cash back and no annual fee.,"Aug 13, 2024"
How high can a credit card’s interest rate go?,credit-cards,https://www.bankrate.com//credit-cards/zero-interest/how-high-can-credit-card-interest-rate-go/,There’s no limit on how high your credit card interest rates can go,"Sep 17, 2024"
"Survey: More cardholders carrying balances, credit card debt",credit-cards,https://www.bankrate.com//credit-cards/news/credit-card-debt-survey-2023/,More Americans are carrying more credit card debt than ever. The costs can be steep.,"Aug 02, 2024"
