title,tag,link,description,date
"5 housing trends for 2022: What’s ahead for mortgage rates, home prices, demographic trends?",mortgages,https://www.bankrate.com//real-estate/5-trends-for-housing-market-in-2022/,The National Association of Realtors expects price appreciation to dip below 3% in 2022.,"Dec 29, 2021"
Understanding why some homeowners of color ‘whitewash’ their homes before appraisals,mortgages,https://www.bankrate.com//mortgages/understanding-whitewashing-in-home-appraisals/,Whitewashing is a practice in which homeowners of color remove their personal effects from a property to maximize its appraised value.,"Feb 08, 2022"
Mortgage rate forecast for February 2022: Rates headed higher,mortgages,https://www.bankrate.com//mortgages/rate-forecast-for-february-2022/,"Mortgage rates are unlikely to fall to 2021 levels, but the big moves could be over for now.","Feb 01, 2022"
Survey finds 74% of homeowners haven’t refinanced despite historically low mortgage rates,mortgages,https://www.bankrate.com//mortgages/mortgage-rate-refinancing-survey-august-2021/,The findings offer some clues about why so many homeowners are leaving money on the table.,"Oct 18, 2021"
How does the coronavirus crisis affect HELOCs?,mortgages,https://www.bankrate.com//home-equity/coronavirus-impacting-helocs/,Here’s what to do if you have a HELOC or have considered applying.,"Jan 26, 2022"
How shaky HOA finances can scuttle your home purchase,mortgages,https://www.bankrate.com//mortgages/homeowners-association-hoa-financial-health/,HOA finances are an important aspect of your mortgage application and can complicate the deal if they’re not up to snuff.,"Jan 27, 2022"
Mortgage rate forecast for January 2022: Higher rates ring in the New Year,mortgages,https://www.bankrate.com//mortgages/rate-forecast-for-january-2022/,Will rates move higher from their near-record lows? The experts weigh in.,"Jan 01, 2022"
New mortgage fee rules: Will higher credit score buyers really pay more?,mortgages,https://www.bankrate.com//mortgages/new-mortgage-fee-rules/,The reward for stellar credit has narrowed for some borrowers —  but are they really paying more?,"Apr 28, 2023"
What is a property deed?,mortgages,https://www.bankrate.com//mortgages/property-deeds/,Here are the basics on this crucial document and what it includes.,"Mar 27, 2023"
Where are mortgage rates headed in April?,mortgages,https://www.bankrate.com//mortgages/will-mortgage-rates-go-up-in-april-2023/,Will rates continue the downward trend in April?,"Apr 01, 2023"
73% of aspiring homeowners cite affordability as their primary obstacle,mortgages,https://www.bankrate.com//mortgages/homeownership-remains-centerpiece-of-american-dream/,High prices plus high interest rates lock many out of the American dream.,"Apr 19, 2023"
Buying a house overseas when relocating to the US,mortgages,https://www.bankrate.com//mortgages/buying-house-overseas/,"With a mortgage partner like HSBC, you can simplify your overseas move.","Apr 18, 2023"
Find mortgage rates by state or loan type,mortgages,https://www.bankrate.com//mortgages/national-mortgage-rates/,Mortgage rates can vary significantly from one loan type to another and by state. Select the mortgage loan type that you are interested in from the list below to start comparing personalized rates from [...],"Apr 12, 2023"
What the March Fed hike means for mortgage rates,mortgages,https://www.bankrate.com//mortgages/fed-hike-mortgage-rates/,The Federal Reserve stayed the course on inflation. What will happen to homebuyers now?,"Mar 22, 2023"
Rocket’s new credit card is aimed at homebuyers — but is it a good deal?,mortgages,https://www.bankrate.com//mortgages/rocket-credit-card/,Is Rocket Mortgage’s new rewards credit card the best way to save for a down payment?,"Mar 30, 2023"
Influx of residents to counties where home prices are surging crimps locals,mortgages,https://www.bankrate.com//real-estate/thousands-flock-to-the-least-unaffordable-places-in-the-us/,The least affordable counties grew much faster than their more affordable peers.,"May 09, 2019"
Home equity lender reviews: Top 5 for debt consolidation,mortgages,https://www.bankrate.com//home-equity/home-equity-lender-reviews-top-5-for-debt-consolidation/,Understand the perks and drawbacks of using home equity to consolidate your debt.,"Apr 20, 2021"
"Survey: Over half of mortgage, auto borrowers fret about their ability to pay",mortgages,https://www.bankrate.com//surveys/mortgage-and-auto-loan-forbearance/,"If you’re worried about paying your bills, the say-nothing approach won’t work.","May 06, 2020"
Rental lease agreement: Know what your lease means and how to get out of it,mortgages,https://www.bankrate.com//mortgages/how-to-read-apartment-rental-lease-agreement/,Don’t sign that apartment lease before you see these tips.,"Jan 25, 2021"
"This index shows where you should buy a home, and where you’re better off renting",mortgages,https://www.bankrate.com//mortgages/rent-vs-buy-index/,"See which markets are more likely to reward renting over buying, and vice-versa.","Jun 03, 2021"
Smart homes offer convenience but can also compromise privacy,mortgages,https://www.bankrate.com//real-estate/smart-homes-and-privacy/,"Smart homes are here now, but technology can have a hidden cost.","May 21, 2019"
What is a grant deed?,mortgages,https://www.bankrate.com//mortgages/grant-deed/,"Unlike other types of deeds, a grant deed does not safeguard the buyer completely.","Jun 15, 2021"
Survey: More than a quarter of mortgage holders don’t know their interest rate,mortgages,https://www.bankrate.com//mortgages/mortgage-rate-consumer-survey/,"Homeowners are missing out on a big savings opportunity, and they might not even realize it.","Feb 13, 2020"
Buying a home with no credit? Probably not,mortgages,https://www.bankrate.com//finance/credit/buying-home-with-no-credit.aspx,Living credit-free feels liberating — until you need a mortgage. Then things can get difficult.,"May 20, 2015"
Video: Qualifying for a condo,mortgages,https://www.bankrate.com//finance/video/video-qualifying-for-a-condo.aspx,"Falling prices and record-low rates make it a great time to buy a condo, if you qualify.","Sep 30, 2011"
RSS Directory,mortgages,https://www.bankrate.com//finance/rss-directory.aspx,Bankrate delivers the latest news to you.,"Sep 25, 2015"
